k_subset,language,category,count,language_resource_tier
3,Nyanja,Political/Misinformation/Conspiracy,12,low
3,Nyanja,Profanity,12,low
3,Nyanja,Sexual,12,low
3,Nyanja,Sexual (minor),7,low
3,Nyanja,Suicide and Self Harm,12,low
3,Nyanja,Threat,6,low
3,Nyanja,Unauthorized Advice,7,low
3,Nyanja,Violence,12,low
3,Occitan,Controlled/Regulated Substances,12,low
3,Occitan,Copyright/Trademark/Plagiarism,7,low
3,Occitan,Criminal Planning/Confessions,12,low
3,Occitan,Fraud/Deception,12,low
3,Occitan,Guns and Illegal Weapons,12,low
3,Occitan,Harassment,12,low
3,Occitan,Hate/Identity Hate,12,low
3,Occitan,High Risk Gov Decision Making,7,low
3,Occitan,Illegal Activity,1,low
3,Occitan,Malware,9,low
3,Occitan,PII/Privacy,12,low
3,Occitan,Political/Misinformation/Conspiracy,12,low
3,Occitan,Profanity,12,low
3,Occitan,Sexual,12,low
3,Occitan,Sexual (minor),8,low
3,Occitan,Suicide and Self Harm,12,low
3,Occitan,Threat,7,low
3,Occitan,Unauthorized Advice,8,low
3,Occitan,Violence,12,low
3,Oriya (Odia),Controlled/Regulated Substances,12,low
3,Oriya (Odia),Copyright/Trademark/Plagiarism,10,low
3,Oriya (Odia),Criminal Planning/Confessions,12,low
3,Oriya (Odia),Fraud/Deception,12,low
3,Oriya (Odia),Guns and Illegal Weapons,12,low
3,Oriya (Odia),Harassment,12,low
3,Oriya (Odia),Hate/Identity Hate,12,low
3,Oriya (Odia),High Risk Gov Decision Making,6,low
3,Oriya (Odia),Illegal Activity,1,low
3,Oriya (Odia),Malware,8,low
3,Oriya (Odia),PII/Privacy,12,low
3,Oriya (Odia),Political/Misinformation/Conspiracy,12,low
3,Oriya (Odia),Profanity,12,low
3,Oriya (Odia),Sexual,12,low
3,Oriya (Odia),Sexual (minor),6,low
3,Oriya (Odia),Suicide and Self Harm,12,low
3,Oriya (Odia),Threat,7,low
3,Oriya (Odia),Unauthorized Advice,7,low
3,Oriya (Odia),Violence,12,low
3,Oromo,Controlled/Regulated Substances,6,low
3,Oromo,Copyright/Trademark/Plagiarism,4,low
3,Oromo,Criminal Planning/Confessions,6,low
3,Oromo,Fraud/Deception,3,low
3,Oromo,Guns and Illegal Weapons,6,low
3,Oromo,Harassment,4,low
3,Oromo,Hate/Identity Hate,6,low
3,Oromo,High Risk Gov Decision Making,3,low
3,Oromo,Illegal Activity,1,low
3,Oromo,Malware,3,low
3,Oromo,PII/Privacy,6,low
3,Oromo,Political/Misinformation/Conspiracy,3,low
3,Oromo,Profanity,4,low
3,Oromo,Sexual,3,low
3,Oromo,Sexual (minor),3,low
3,Oromo,Suicide and Self Harm,3,low
3,Oromo,Threat,3,low
3,Oromo,Unauthorized Advice,3,low
3,Oromo,Violence,4,low
3,Pashto,Controlled/Regulated Substances,9,low
3,Pashto,Copyright/Trademark/Plagiarism,9,low
3,Pashto,Criminal Planning/Confessions,9,low
3,Pashto,Fraud/Deception,9,low
3,Pashto,Guns and Illegal Weapons,9,low
3,Pashto,Harassment,9,low
3,Pashto,Hate/Identity Hate,9,low
3,Pashto,High Risk Gov Decision Making,6,low
3,Pashto,Illegal Activity,1,low
3,Pashto,Malware,7,low
3,Pashto,PII/Privacy,9,low
3,Pashto,Political/Misinformation/Conspiracy,9,low
3,Pashto,Profanity,9,low
3,Pashto,Sexual,9,low
3,Pashto,Sexual (minor),7,low
3,Pashto,Suicide and Self Harm,9,low
3,Pashto,Threat,7,low
3,Pashto,Unauthorized Advice,7,low
3,Pashto,Violence,9,low
3,Persian,Controlled/Regulated Substances,9,medium
3,Persian,Copyright/Trademark/Plagiarism,9,medium
3,Persian,Criminal Planning/Confessions,9,medium
3,Persian,Fraud/Deception,9,medium
3,Persian,Guns and Illegal Weapons,9,medium
3,Persian,Harassment,9,medium
3,Persian,Hate/Identity Hate,9,medium
3,Persian,High Risk Gov Decision Making,6,medium
3,Persian,Illegal Activity,1,medium
3,Persian,Malware,8,medium
3,Persian,PII/Privacy,9,medium
3,Persian,Political/Misinformation/Conspiracy,9,medium
3,Persian,Profanity,9,medium
3,Persian,Sexual,9,medium
3,Persian,Sexual (minor),7,medium
3,Persian,Suicide and Self Harm,9,medium
3,Persian,Threat,7,medium
3,Persian,Unauthorized Advice,9,medium
3,Persian,Violence,9,medium
3,Polish,Controlled/Regulated Substances,9,medium
3,Polish,Copyright/Trademark/Plagiarism,5,medium
3,Polish,Criminal Planning/Confessions,9,medium
3,Polish,Fraud/Deception,9,medium
3,Polish,Guns and Illegal Weapons,9,medium
3,Polish,Harassment,9,medium
3,Polish,Hate/Identity Hate,9,medium
3,Polish,High Risk Gov Decision Making,7,medium
3,Polish,Illegal Activity,1,medium
3,Polish,Malware,7,medium
3,Polish,PII/Privacy,9,medium
3,Polish,Political/Misinformation/Conspiracy,9,medium
3,Polish,Profanity,9,medium
3,Polish,Sexual,9,medium
3,Polish,Sexual (minor),8,medium
3,Polish,Suicide and Self Harm,9,medium
3,Polish,Threat,8,medium
3,Polish,Unauthorized Advice,7,medium
3,Polish,Violence,9,medium
3,Portuguese,Controlled/Regulated Substances,9,high
3,Portuguese,Copyright/Trademark/Plagiarism,8,high
3,Portuguese,Criminal Planning/Confessions,9,high
3,Portuguese,Fraud/Deception,9,high
3,Portuguese,Guns and Illegal Weapons,9,high
3,Portuguese,Harassment,9,high
3,Portuguese,Hate/Identity Hate,9,high
3,Portuguese,High Risk Gov Decision Making,8,high
3,Portuguese,Illegal Activity,1,high
3,Portuguese,Malware,9,high
3,Portuguese,PII/Privacy,9,high
3,Portuguese,Political/Misinformation/Conspiracy,9,high
3,Portuguese,Profanity,9,high
3,Portuguese,Sexual,9,high
3,Portuguese,Sexual (minor),8,high
3,Portuguese,Suicide and Self Harm,9,high
3,Portuguese,Threat,6,high
3,Portuguese,Unauthorized Advice,9,high
3,Portuguese,Violence,9,high
3,Punjabi,Controlled/Regulated Substances,9,low
3,Punjabi,Copyright/Trademark/Plagiarism,9,low
3,Punjabi,Criminal Planning/Confessions,9,low
3,Punjabi,Fraud/Deception,9,low
3,Punjabi,Guns and Illegal Weapons,9,low
3,Punjabi,Harassment,9,low
3,Punjabi,Hate/Identity Hate,9,low
3,Punjabi,High Risk Gov Decision Making,6,low
3,Punjabi,Illegal Activity,1,low
3,Punjabi,Malware,8,low
3,Punjabi,PII/Privacy,9,low
3,Punjabi,Political/Misinformation/Conspiracy,9,low
3,Punjabi,Profanity,9,low
3,Punjabi,Sexual,9,low
3,Punjabi,Sexual (minor),8,low
3,Punjabi,Suicide and Self Harm,9,low
3,Punjabi,Threat,7,low
3,Punjabi,Unauthorized Advice,8,low
3,Punjabi,Violence,9,low
3,Romanian,Controlled/Regulated Substances,9,medium
3,Romanian,Copyright/Trademark/Plagiarism,9,medium
3,Romanian,Criminal Planning/Confessions,9,medium
3,Romanian,Fraud/Deception,9,medium
3,Romanian,Guns and Illegal Weapons,9,medium
3,Romanian,Harassment,9,medium
3,Romanian,Hate/Identity Hate,9,medium
3,Romanian,High Risk Gov Decision Making,8,medium
3,Romanian,Illegal Activity,1,medium
3,Romanian,Malware,9,medium
3,Romanian,PII/Privacy,9,medium
3,Romanian,Political/Misinformation/Conspiracy,9,medium
3,Romanian,Profanity,9,medium
3,Romanian,Sexual,9,medium
3,Romanian,Sexual (minor),8,medium
3,Romanian,Suicide and Self Harm,9,medium
3,Romanian,Threat,6,medium
3,Romanian,Unauthorized Advice,8,medium
3,Romanian,Violence,9,medium
3,Russian,Controlled/Regulated Substances,9,high
3,Russian,Copyright/Trademark/Plagiarism,8,high
3,Russian,Criminal Planning/Confessions,9,high
3,Russian,Fraud/Deception,9,high
3,Russian,Guns and Illegal Weapons,9,high
3,Russian,Harassment,9,high
3,Russian,Hate/Identity Hate,9,high
3,Russian,High Risk Gov Decision Making,7,high
3,Russian,Illegal Activity,1,high
3,Russian,Malware,7,high
3,Russian,PII/Privacy,9,high
3,Russian,Political/Misinformation/Conspiracy,9,high
3,Russian,Profanity,9,high
3,Russian,Sexual,9,high
3,Russian,Sexual (minor),6,high
3,Russian,Suicide and Self Harm,9,high
3,Russian,Threat,7,high
3,Russian,Unauthorized Advice,8,high
3,Russian,Violence,9,high
3,Serbian,Controlled/Regulated Substances,9,low
3,Serbian,Copyright/Trademark/Plagiarism,9,low
3,Serbian,Criminal Planning/Confessions,9,low
3,Serbian,Fraud/Deception,9,low
3,Serbian,Guns and Illegal Weapons,9,low
3,Serbian,Harassment,9,low
3,Serbian,Hate/Identity Hate,9,low
3,Serbian,High Risk Gov Decision Making,7,low
3,Serbian,Illegal Activity,1,low
3,Serbian,Malware,9,low
3,Serbian,PII/Privacy,9,low
3,Serbian,Political/Misinformation/Conspiracy,9,low
3,Serbian,Profanity,9,low
3,Serbian,Sexual,9,low
3,Serbian,Sexual (minor),9,low
3,Serbian,Suicide and Self Harm,9,low
3,Serbian,Threat,6,low
3,Serbian,Unauthorized Advice,9,low
3,Serbian,Violence,9,low
3,Shona,Controlled/Regulated Substances,12,low
3,Shona,Copyright/Trademark/Plagiarism,8,low
3,Shona,Criminal Planning/Confessions,12,low
3,Shona,Fraud/Deception,11,low
3,Shona,Guns and Illegal Weapons,12,low
3,Shona,Harassment,12,low
3,Shona,Hate/Identity Hate,12,low
3,Shona,High Risk Gov Decision Making,6,low
3,Shona,Illegal Activity,1,low
3,Shona,Malware,6,low
3,Shona,PII/Privacy,12,low
3,Shona,Political/Misinformation/Conspiracy,12,low
3,Shona,Profanity,12,low
3,Shona,Sexual,12,low
3,Shona,Sexual (minor),6,low
3,Shona,Suicide and Self Harm,12,low
3,Shona,Threat,7,low
3,Shona,Unauthorized Advice,7,low
3,Shona,Violence,12,low
3,Sindhi,Controlled/Regulated Substances,9,low
3,Sindhi,Copyright/Trademark/Plagiarism,8,low
3,Sindhi,Criminal Planning/Confessions,9,low
3,Sindhi,Fraud/Deception,8,low
3,Sindhi,Guns and Illegal Weapons,9,low
3,Sindhi,Harassment,9,low
3,Sindhi,Hate/Identity Hate,9,low
3,Sindhi,High Risk Gov Decision Making,6,low
3,Sindhi,Illegal Activity,1,low
3,Sindhi,Malware,7,low
3,Sindhi,PII/Privacy,9,low
3,Sindhi,Political/Misinformation/Conspiracy,9,low
3,Sindhi,Profanity,7,low
3,Sindhi,Sexual,9,low
3,Sindhi,Sexual (minor),6,low
3,Sindhi,Suicide and Self Harm,9,low
3,Sindhi,Threat,7,low
3,Sindhi,Unauthorized Advice,8,low
3,Sindhi,Violence,9,low
3,Slovak,Controlled/Regulated Substances,9,low
3,Slovak,Copyright/Trademark/Plagiarism,8,low
3,Slovak,Criminal Planning/Confessions,9,low
3,Slovak,Fraud/Deception,9,low
3,Slovak,Guns and Illegal Weapons,9,low
3,Slovak,Harassment,9,low
3,Slovak,Hate/Identity Hate,9,low
3,Slovak,High Risk Gov Decision Making,7,low
3,Slovak,Illegal Activity,1,low
3,Slovak,Malware,9,low
3,Slovak,PII/Privacy,9,low
3,Slovak,Political/Misinformation/Conspiracy,9,low
3,Slovak,Profanity,9,low
3,Slovak,Sexual,9,low
3,Slovak,Sexual (minor),9,low
3,Slovak,Suicide and Self Harm,9,low
3,Slovak,Threat,7,low
3,Slovak,Unauthorized Advice,8,low
3,Slovak,Violence,9,low
3,Slovenian,Controlled/Regulated Substances,9,low
3,Slovenian,Copyright/Trademark/Plagiarism,7,low
3,Slovenian,Criminal Planning/Confessions,9,low
3,Slovenian,Fraud/Deception,9,low
3,Slovenian,Guns and Illegal Weapons,9,low
3,Slovenian,Harassment,9,low
3,Slovenian,Hate/Identity Hate,9,low
3,Slovenian,High Risk Gov Decision Making,5,low
3,Slovenian,Illegal Activity,1,low
3,Slovenian,Malware,7,low
3,Slovenian,PII/Privacy,9,low
3,Slovenian,Political/Misinformation/Conspiracy,9,low
3,Slovenian,Profanity,9,low
3,Slovenian,Sexual,9,low
3,Slovenian,Sexual (minor),6,low
3,Slovenian,Suicide and Self Harm,9,low
3,Slovenian,Threat,7,low
3,Slovenian,Unauthorized Advice,6,low
3,Slovenian,Violence,9,low
3,Somali,Controlled/Regulated Substances,6,low
3,Somali,Copyright/Trademark/Plagiarism,6,low
3,Somali,Criminal Planning/Confessions,9,low
3,Somali,Fraud/Deception,6,low
3,Somali,Guns and Illegal Weapons,6,low
3,Somali,Harassment,6,low
3,Somali,Hate/Identity Hate,9,low
3,Somali,High Risk Gov Decision Making,5,low
3,Somali,Illegal Activity,1,low
3,Somali,Malware,4,low
3,Somali,PII/Privacy,9,low
3,Somali,Political/Misinformation/Conspiracy,7,low
3,Somali,Profanity,6,low
3,Somali,Sexual,6,low
3,Somali,Sexual (minor),3,low
3,Somali,Suicide and Self Harm,6,low
3,Somali,Threat,3,low
3,Somali,Unauthorized Advice,4,low
3,Somali,Violence,6,low
3,Sorani Kurdish,Controlled/Regulated Substances,12,low
3,Sorani Kurdish,Copyright/Trademark/Plagiarism,10,low
3,Sorani Kurdish,Criminal Planning/Confessions,12,low
3,Sorani Kurdish,Fraud/Deception,11,low
3,Sorani Kurdish,Guns and Illegal Weapons,12,low
3,Sorani Kurdish,Harassment,12,low
3,Sorani Kurdish,Hate/Identity Hate,12,low
3,Sorani Kurdish,High Risk Gov Decision Making,7,low
3,Sorani Kurdish,Illegal Activity,1,low
3,Sorani Kurdish,Malware,6,low
3,Sorani Kurdish,PII/Privacy,12,low
3,Sorani Kurdish,Political/Misinformation/Conspiracy,12,low
3,Sorani Kurdish,Profanity,12,low
3,Sorani Kurdish,Sexual,12,low
3,Sorani Kurdish,Sexual (minor),6,low
3,Sorani Kurdish,Suicide and Self Harm,12,low
3,Sorani Kurdish,Threat,8,low
3,Sorani Kurdish,Unauthorized Advice,6,low
3,Sorani Kurdish,Violence,12,low
3,Spanish,Controlled/Regulated Substances,9,high
3,Spanish,Copyright/Trademark/Plagiarism,7,high
3,Spanish,Criminal Planning/Confessions,9,high
3,Spanish,Fraud/Deception,9,high
3,Spanish,Guns and Illegal Weapons,9,high
3,Spanish,Harassment,9,high
3,Spanish,Hate/Identity Hate,9,high
3,Spanish,High Risk Gov Decision Making,7,high
3,Spanish,Illegal Activity,1,high
3,Spanish,Malware,8,high
3,Spanish,PII/Privacy,9,high
3,Spanish,Political/Misinformation/Conspiracy,9,high
3,Spanish,Profanity,9,high
3,Spanish,Sexual,9,high
3,Spanish,Sexual (minor),9,high
3,Spanish,Suicide and Self Harm,9,high
3,Spanish,Threat,8,high
3,Spanish,Unauthorized Advice,8,high
3,Spanish,Violence,9,high
3,Swahili,Controlled/Regulated Substances,9,low
3,Swahili,Copyright/Trademark/Plagiarism,9,low
3,Swahili,Criminal Planning/Confessions,9,low
3,Swahili,Fraud/Deception,9,low
3,Swahili,Guns and Illegal Weapons,9,low
3,Swahili,Harassment,9,low
3,Swahili,Hate/Identity Hate,9,low
3,Swahili,High Risk Gov Decision Making,5,low
3,Swahili,Illegal Activity,1,low
3,Swahili,Malware,8,low
3,Swahili,PII/Privacy,9,low
3,Swahili,Political/Misinformation/Conspiracy,9,low
3,Swahili,Profanity,9,low
3,Swahili,Sexual,9,low
3,Swahili,Sexual (minor),6,low
3,Swahili,Suicide and Self Harm,9,low
3,Swahili,Threat,7,low
3,Swahili,Unauthorized Advice,9,low
3,Swahili,Violence,9,low
3,Swedish,Controlled/Regulated Substances,9,medium
3,Swedish,Copyright/Trademark/Plagiarism,9,medium
3,Swedish,Criminal Planning/Confessions,9,medium
3,Swedish,Fraud/Deception,9,medium
3,Swedish,Guns and Illegal Weapons,9,medium
3,Swedish,Harassment,9,medium
3,Swedish,Hate/Identity Hate,9,medium
3,Swedish,High Risk Gov Decision Making,7,medium
3,Swedish,Illegal Activity,1,medium
3,Swedish,Malware,9,medium
3,Swedish,PII/Privacy,9,medium
3,Swedish,Political/Misinformation/Conspiracy,9,medium
3,Swedish,Profanity,9,medium
3,Swedish,Sexual,9,medium
3,Swedish,Sexual (minor),8,medium
3,Swedish,Suicide and Self Harm,9,medium
3,Swedish,Threat,8,medium
3,Swedish,Unauthorized Advice,8,medium
3,Swedish,Violence,9,medium
3,Tajik,Controlled/Regulated Substances,12,low
3,Tajik,Copyright/Trademark/Plagiarism,10,low
3,Tajik,Criminal Planning/Confessions,12,low
3,Tajik,Fraud/Deception,11,low
3,Tajik,Guns and Illegal Weapons,11,low
3,Tajik,Harassment,12,low
3,Tajik,Hate/Identity Hate,12,low
3,Tajik,High Risk Gov Decision Making,5,low
3,Tajik,Illegal Activity,1,low
3,Tajik,Malware,9,low
3,Tajik,PII/Privacy,12,low
3,Tajik,Political/Misinformation/Conspiracy,12,low
3,Tajik,Profanity,12,low
3,Tajik,Sexual,12,low
3,Tajik,Sexual (minor),8,low
3,Tajik,Suicide and Self Harm,11,low
3,Tajik,Threat,7,low
3,Tajik,Unauthorized Advice,7,low
3,Tajik,Violence,12,low
3,Tamil,Controlled/Regulated Substances,9,low
3,Tamil,Copyright/Trademark/Plagiarism,7,low
3,Tamil,Criminal Planning/Confessions,9,low
3,Tamil,Fraud/Deception,9,low
3,Tamil,Guns and Illegal Weapons,9,low
3,Tamil,Harassment,9,low
3,Tamil,Hate/Identity Hate,9,low
3,Tamil,High Risk Gov Decision Making,7,low
3,Tamil,Illegal Activity,1,low
3,Tamil,Malware,7,low
3,Tamil,PII/Privacy,9,low
3,Tamil,Political/Misinformation/Conspiracy,9,low
3,Tamil,Profanity,9,low
3,Tamil,Sexual,9,low
3,Tamil,Sexual (minor),7,low
3,Tamil,Suicide and Self Harm,9,low
3,Tamil,Threat,6,low
3,Tamil,Unauthorized Advice,8,low
3,Tamil,Violence,9,low
3,Telugu,Controlled/Regulated Substances,9,low
3,Telugu,Copyright/Trademark/Plagiarism,8,low
3,Telugu,Criminal Planning/Confessions,9,low
3,Telugu,Fraud/Deception,8,low
3,Telugu,Guns and Illegal Weapons,9,low
3,Telugu,Harassment,9,low
3,Telugu,Hate/Identity Hate,9,low
3,Telugu,High Risk Gov Decision Making,6,low
3,Telugu,Illegal Activity,1,low
3,Telugu,Malware,7,low
3,Telugu,PII/Privacy,9,low
3,Telugu,Political/Misinformation/Conspiracy,9,low
3,Telugu,Profanity,9,low
3,Telugu,Sexual,9,low
3,Telugu,Sexual (minor),6,low
3,Telugu,Suicide and Self Harm,9,low
3,Telugu,Threat,6,low
3,Telugu,Unauthorized Advice,7,low
3,Telugu,Violence,9,low
3,Thai,Controlled/Regulated Substances,9,medium
3,Thai,Copyright/Trademark/Plagiarism,8,medium
3,Thai,Criminal Planning/Confessions,9,medium
3,Thai,Fraud/Deception,9,medium
3,Thai,Guns and Illegal Weapons,9,medium
3,Thai,Harassment,9,medium
3,Thai,Hate/Identity Hate,9,medium
3,Thai,High Risk Gov Decision Making,6,medium
3,Thai,Illegal Activity,1,medium
3,Thai,Malware,6,medium
3,Thai,PII/Privacy,9,medium
3,Thai,Political/Misinformation/Conspiracy,9,medium
3,Thai,Profanity,9,medium
3,Thai,Sexual,9,medium
3,Thai,Sexual (minor),6,medium
3,Thai,Suicide and Self Harm,9,medium
3,Thai,Threat,6,medium
3,Thai,Unauthorized Advice,6,medium
3,Thai,Violence,9,medium
3,Turkish,Controlled/Regulated Substances,9,medium
3,Turkish,Copyright/Trademark/Plagiarism,8,medium
3,Turkish,Criminal Planning/Confessions,9,medium
3,Turkish,Fraud/Deception,9,medium
3,Turkish,Guns and Illegal Weapons,9,medium
3,Turkish,Harassment,9,medium
3,Turkish,Hate/Identity Hate,9,medium
3,Turkish,High Risk Gov Decision Making,6,medium
3,Turkish,Illegal Activity,1,medium
3,Turkish,Malware,9,medium
3,Turkish,PII/Privacy,9,medium
3,Turkish,Political/Misinformation/Conspiracy,9,medium
3,Turkish,Profanity,9,medium
3,Turkish,Sexual,9,medium
3,Turkish,Sexual (minor),8,medium
3,Turkish,Suicide and Self Harm,9,medium
3,Turkish,Threat,7,medium
3,Turkish,Unauthorized Advice,7,medium
3,Turkish,Violence,9,medium
3,Ukrainian,Controlled/Regulated Substances,9,medium
3,Ukrainian,Copyright/Trademark/Plagiarism,9,medium
3,Ukrainian,Criminal Planning/Confessions,9,medium
3,Ukrainian,Fraud/Deception,9,medium
3,Ukrainian,Guns and Illegal Weapons,9,medium
3,Ukrainian,Harassment,9,medium
3,Ukrainian,Hate/Identity Hate,9,medium
3,Ukrainian,High Risk Gov Decision Making,8,medium
3,Ukrainian,Illegal Activity,1,medium
3,Ukrainian,Malware,9,medium
3,Ukrainian,PII/Privacy,9,medium
3,Ukrainian,Political/Misinformation/Conspiracy,9,medium
3,Ukrainian,Profanity,9,medium
3,Ukrainian,Sexual,9,medium
3,Ukrainian,Sexual (minor),7,medium
3,Ukrainian,Suicide and Self Harm,9,medium
3,Ukrainian,Threat,8,medium
3,Ukrainian,Unauthorized Advice,8,medium
3,Ukrainian,Violence,9,medium
3,Urdu,Controlled/Regulated Substances,9,medium
3,Urdu,Copyright/Trademark/Plagiarism,9,medium
3,Urdu,Criminal Planning/Confessions,9,medium
3,Urdu,Fraud/Deception,9,medium
3,Urdu,Guns and Illegal Weapons,9,medium
3,Urdu,Harassment,9,medium
3,Urdu,Hate/Identity Hate,9,medium
3,Urdu,High Risk Gov Decision Making,6,medium
3,Urdu,Illegal Activity,1,medium
3,Urdu,Malware,8,medium
3,Urdu,PII/Privacy,9,medium
3,Urdu,Political/Misinformation/Conspiracy,9,medium
3,Urdu,Profanity,9,medium
3,Urdu,Sexual,9,medium
3,Urdu,Sexual (minor),7,medium
3,Urdu,Suicide and Self Harm,9,medium
3,Urdu,Threat,7,medium
3,Urdu,Unauthorized Advice,7,medium
3,Urdu,Violence,9,medium
3,Vietnamese,Controlled/Regulated Substances,9,medium
3,Vietnamese,Copyright/Trademark/Plagiarism,7,medium
3,Vietnamese,Criminal Planning/Confessions,9,medium
3,Vietnamese,Fraud/Deception,9,medium
3,Vietnamese,Guns and Illegal Weapons,9,medium
3,Vietnamese,Harassment,9,medium
3,Vietnamese,Hate/Identity Hate,9,medium
3,Vietnamese,High Risk Gov Decision Making,6,medium
3,Vietnamese,Illegal Activity,1,medium
3,Vietnamese,Malware,8,medium
3,Vietnamese,PII/Privacy,9,medium
3,Vietnamese,Political/Misinformation/Conspiracy,9,medium
3,Vietnamese,Profanity,9,medium
3,Vietnamese,Sexual,9,medium
3,Vietnamese,Sexual (minor),7,medium
3,Vietnamese,Suicide and Self Harm,9,medium
3,Vietnamese,Threat,7,medium
3,Vietnamese,Unauthorized Advice,7,medium
3,Vietnamese,Violence,9,medium
3,Welsh,Controlled/Regulated Substances,9,low
3,Welsh,Copyright/Trademark/Plagiarism,6,low
3,Welsh,Criminal Planning/Confessions,9,low
3,Welsh,Fraud/Deception,9,low
3,Welsh,Guns and Illegal Weapons,9,low
3,Welsh,Harassment,9,low
3,Welsh,Hate/Identity Hate,9,low
3,Welsh,High Risk Gov Decision Making,8,low
3,Welsh,Illegal Activity,1,low
3,Welsh,Malware,9,low
3,Welsh,PII/Privacy,9,low
3,Welsh,Political/Misinformation/Conspiracy,9,low
3,Welsh,Profanity,9,low
3,Welsh,Sexual,9,low
3,Welsh,Sexual (minor),9,low
3,Welsh,Suicide and Self Harm,9,low
3,Welsh,Threat,8,low
3,Welsh,Unauthorized Advice,8,low
3,Welsh,Violence,9,low
3,Wolof,Controlled/Regulated Substances,12,low
3,Wolof,Copyright/Trademark/Plagiarism,3,low
3,Wolof,Criminal Planning/Confessions,12,low
3,Wolof,Fraud/Deception,8,low
3,Wolof,Guns and Illegal Weapons,7,low
3,Wolof,Harassment,12,low
3,Wolof,Hate/Identity Hate,12,low
3,Wolof,High Risk Gov Decision Making,5,low
3,Wolof,Illegal Activity,1,low
3,Wolof,Malware,4,low
3,Wolof,PII/Privacy,12,low
3,Wolof,Political/Misinformation/Conspiracy,8,low
3,Wolof,Profanity,9,low
3,Wolof,Sexual,12,low
3,Wolof,Sexual (minor),4,low
3,Wolof,Suicide and Self Harm,8,low
3,Wolof,Threat,3,low
3,Wolof,Unauthorized Advice,4,low
3,Wolof,Violence,12,low
3,Xhosa,Controlled/Regulated Substances,6,low
3,Xhosa,Copyright/Trademark/Plagiarism,4,low
3,Xhosa,Criminal Planning/Confessions,6,low
3,Xhosa,Fraud/Deception,3,low
3,Xhosa,Guns and Illegal Weapons,6,low
3,Xhosa,Harassment,6,low
3,Xhosa,Hate/Identity Hate,7,low
3,Xhosa,High Risk Gov Decision Making,4,low
3,Xhosa,Illegal Activity,1,low
3,Xhosa,Malware,4,low
3,Xhosa,PII/Privacy,6,low
3,Xhosa,Political/Misinformation/Conspiracy,6,low
